"Drone mean charge","Drone max charge","Drone min charge","tick"
1.0,1.0,1.0,1.0
0.9986111111111111,0.9986111111111111,0.9986111111111111,3.0
0.9958333333333333,0.9958333333333333,0.9958333333333333,5.0
0.9930555555555556,0.9930555555555556,0.9930555555555556,7.0
0.9902777777777778,0.9902777777777778,0.9902777777777778,9.0
0.9875,0.9875,0.9875,11.0
0.9847222222222223,0.9847222222222223,0.9847222222222223,13.0
0.9819444444444445,0.9819444444444445,0.9819444444444445,15.0
0.9791666666666667,0.9791666666666667,0.9791666666666667,17.0
0.976388888888889,0.976388888888889,0.976388888888889,19.0
0.9736111111111112,0.9736111111111112,0.9736111111111112,21.0
0.9708333333333334,0.9708333333333334,0.9708333333333334,23.0
0.9680555555555557,0.9680555555555557,0.9680555555555557,25.0
0.9652777777777779,0.9652777777777779,0.9652777777777779,27.0
0.9625000000000001,0.9625000000000001,0.9625000000000001,29.0
0.9597222222222224,0.9597222222222224,0.9597222222222224,31.0
0.9569444444444446,0.9569444444444446,0.9569444444444446,33.0
